time,pole1,pole2,pole3,pole4,pole5,pole6
19.058,0.3793945907884181,0.37494165158335774,0.46104245973208574,0.4610538667492971,0.37492334571667507,0.37940303319653645
19.108,0.3792788617164129,0.3748180276107875,0.4609185436330549,0.46092995372865503,0.37479971969805187,0.3792873089830237
19.158,0.3792017127101533,0.37473561283354,0.4608359334045572,0.4608473455203596,0.3747173031904717,0.37921016337949226
19.209,0.379085997493618,0.3746119944327963,0.4607120213324876,0.46072343657908893,0.3745936830565617,0.3790944531430693
19.258,0.3790088592602829,0.374529584977851,0.4606294153026166,0.4606408327398441,0.3745112718317471,0.3790173183552467
19.308,0.3701663443881336,0.36626726354423883,0.4438135474084746,0.4438257042895826,0.36624588195869384,0.3701736760295549
19.358,0.367073301147201,0.36336552500169794,0.4378877562392045,0.43790023477765244,0.36334300389686386,0.3670802278647259
19.408,0.36360645842645245,0.36010709721155854,0.43121797357021147,0.4312307771412212,0.36008338948252566,0.3636129058882613
19.458,0.3617424807038106,0.358352769063933,0.4276199630587104,0.42763295997506234,0.35832841083610123,0.36174866269001793
19.509,0.3593688673899265,0.3561164745952494,0.42302691774761286,0.42304015442158055,0.3560912790868255,0.35937471657979364
19.558,0.35799211533752917,0.35481819501621603,0.42035743218966193,0.4203708122967401,0.3547925328660827,0.3579977681719979
19.608,0.3561563345681364,0.35308572671775595,0.41679243544708294,0.4168060072363435,0.35305942545543056,0.35616172382988925
19.658,0.3550552772514729,0.35204589158690497,0.4146516585202413,0.41466534617006184,0.35201921317950974,0.3550605084766544
19.708,0.3535519167798987,0.3506251960521399,0.41172622312174756,0.4117400704482411,0.3505980055339838,0.35355693080861245
19.758,0.35263326762949565,0.34975651393403034,0.4099375946204982,0.40995154015750496,0.3497290086035193,0.35263814895672824
19.808,0.35136103390608997,0.3485527499343197,0.4074599261105889,0.40747400841387654,0.34852481476268,0.351365731386077
19.858,0.35057450826409686,0.3478081052847753,0.40592819840663347,0.40594236574335263,0.34777990447748103,0.3505790919516406
19.908,0.3494751370856787,0.3467666518462615,0.4037878914133405,0.40380217811536334,0.3467380818099641,0.3494795621239367
19.958,0.3487901794492733,0.34611738417167165,0.4024551533874938,0.40246951474948,0.34608858603803516,0.34879450581274113
20.008,0.3478267361098297,0.3452035783385709,0.40058219072065115,0.4005966575455269,0.34517446030659843,0.3478309240962472
20.058,0.34722324082216316,0.34463081002281293,0.3994103202679192,0.399424853317549,0.3446014932342974,0.34722734251011217
20.109,0.3463706273123624,0.3438210754466205,0.3977571010266651,0.3977717279381757,0.3437914796039068,0.3463746076409344
20.158,0.3458345485731171,0.34331160637497316,0.39671945074633475,0.3967341368031884,0.3432818362265622,0.345838453060778
20.208,0.3450747993849499,0.3425890526328749,0.39525187378546733,0.3952666438087009,0.3425590375329938,0.3450785971340089
20.258,0.34459582407980655,0.3421331830573941,0.3943288507088543,0.39434367373767065,0.34210301469545723,0.3445995550697773
20.308,0.3439155405467948,0.34148520384393766,0.39302144705489833,0.39303634543125093,0.34145481969256736,0.34391917757355245
20.358,0.343485850473808,0.3410755754851886,0.3921981729872914,0.39221311897421546,0.3410450563169003,0.3434894287643292
20.408,0.34287464384874033,0.3404923906123907,0.391031139228804,0.3910461529229475,0.3404616812369383,0.342878139548288
20.459,0.34248810036245997,0.3401232229097331,0.3902958947995221,0.39031095127796167,0.34009239450922907,0.34249154449355784
20.508,0.34193771390564837,0.33959705573390303,0.38925343352858305,0.3892685508712453,0.33956605966720094,0.34194108564867265
20.558,0.3415893497558666,0.33926366956125037,0.38859668978037426,0.3886118455647601,0.3392325686755126,0.34159267641231256
20.608,0.34109300823134675,0.33878813725004603,0.38766576302971045,0.3876809734626884,0.33875688889838107,0.3410962717552596
20.658,0.34077869187948084,0.3384866402807152,0.38707954040491455,0.3870947853440486,0.33845529977764616,0.34078191619927944
20.708,0.3403307281833051,0.33805640362998984,0.3862491663025293,0.38626446023764777,0.3380249337739457,0.3403338978186752
20.758,0.34004698711880316,0.3377835243796531,0.38572670973532924,0.3857420346776471,0.33775197366370907,0.3400501229512431
20.808,0.3396425482270021,0.33739401199922386,0.3849874014273423,0.38500277030820684,0.3373623480570965,0.3396456371241399
20.858,0.3393863716912984,0.3371469146387151,0.384522797544152,0.38453819411999435,0.33711518023392334,0.33938943170200536
20.908,0.3390212546919041,0.33679416843358284,0.38386626213489466,0.383881697918806,0.3367623355674576,0.33902427483550696
20.958,0.3387900269765123,0.33657039014863,0.38345432492096826,0.3834697853369122,0.3365384962640349,0.33879302276004725
21.008,0.3384605149131532,0.3362509115560138,0.3828731501717525,0.38288864543935736,0.336218932666707,0.3384634773202168
21.058,0.3382518909753335,0.33604824586038357,0.38250917678580887,0.3825246939070568,0.3360162144693976,0.33825483316623867
21.108,0.3379546985139337,0.3357589442345592,0.3819967444195506,0.3820122923761659,0.3357268400321179,0.3379576132753963
21.158,0.33776660329651015,0.33557543965748776,0.38167653237011173,0.38169209961649064,0.33554329073217215,0.33776950165051517
21.208,0.3374987640333094,0.33531352638288564,0.38122680132209175,0.38124239570051494,0.3352813158354448,0.33750164043394704
21.258,0.3373293349987478,0.33514743254082796,0.3809465393701804,0.38096215070494227,0.33511518429808707,0.3373321984731003
21.308,0.33708820357650715,0.334910422358656,0.38055407054733703,0.38056970562234826,0.33487812262666683,0.33709105011655244
21.358,0.3369357450058419,0.3347601468786695,0.3803102531701268,0.38032590302431213,0.33472781591059436,0.3369385818120143
21.408,0.33671890596841864,0.3345457723373189,0.37997003033132726,0.37998570081766053,0.33451339910801786,0.33672173044112413
21.458,0.33658190025836116,0.33440989098954443,0.3797594926388392,0.3797751758923545,0.33437749250906296,0.33658471795012257
21.508,0.3363871909290398,0.3342161232178749,0.37946698591288425,0.37948268699225224,0.33418369077138854,0.33639000047624223
21.558,0.33626427081440163,0.33409335372748855,0.3792868523668853,0.3793025643694039,0.33406090141757633,0.33626707626448527
21.608,0.33608971094718,0.3339183363740723,0.37903787873419403,0.37905360591702975,0.3338858578440715,0.33609251210652175
21.658,0.3359796243251942,0.33380750543158005,0.378885494359619,0.37890123082270305,0.33377501184224,0.3359824238416605
21.708,0.3358234657425274,0.3336496004890183,0.37867633509376886,0.3786920843151166,0.33361708772747045,0.3358262644906788
21.759,0.3357250886381617,0.3335496553395765,0.37854930007445814,0.37856505704120097,0.3335171319768404,0.3357278879861677
21.808,0.3355857276079773,0.3334073612153191,0.3783765197421548,0.3783922872407155,0.33337482516735323,0.3355885294374989
21.858,0.33549806860825127,0.33331737367917874,0.3782727037409758,0.3782884775902267,0.3332848311253911,0.33550087308476373
21.908,0.3353740819698634,0.33318935849390335,0.37813323451266,0.3781490168704854,0.33315680905467354,0.33537689187603
21.958,0.3352962277996142,0.3331084741879121,0.37805066299980294,0.3780664504116876,0.3330759219863554,0.3352990422372309
22.008,0.33518632909656776,0.33299353457667574,0.3779417158702161,0.37795750991714205,0.3329609808697569,0.3351891516633727
22.059,0.3351174703545206,0.332920996548537,0.3778786294076978,0.3778944273146581,0.33288844353247743,0.3351202991898808
22.108,0.335020515799819,0.33281806302836225,0.37779771149262104,0.3778135143173552,0.33278551347425167,0.33502335524615456
22.158,0.3349599302783082,0.33275319614312177,0.3777525319221471,0.3777683375154254,0.3327206504002053,0.3349627775660562
22.208,0.33487489353161537,0.3326613094643272,0.37769739503134886,0.3777132039312508,0.3326287718343682,0.33487775373109196
22.259,0.33482194469322485,0.33260351886445844,0.3776687242147218,0.37768453488662546,0.33257098788521966,0.33482481417158
22.308,0.3347479237271685,0.332521836182979,0.3776373827214948,0.3776531952487176,0.3324893174882068,0.3347508082107603
22.358,0.3347020305875691,0.3324705791201146,0.3776239394238149,0.37763975275434375,0.33243806986531327,0.3347049257111824
22.408,0.3346381874495891,0.33239831795730046,0.37761454135763384,0.37763035521689264,0.33236582476067594,0.33464109948735604
22.458,0.3345988388617413,0.33235311705226916,0.37761519293139906,0.377631006707567,0.33232063586457905,0.3346017627866134
22.508,0.3345444675514146,0.33228961801255025,0.3776261694150832,0.3776419824793218,0.3322571564588711,0.3345474101674646
22.558,0.3345112094887837,0.3322500493660719,0.37763990510311163,0.37765571726160874,0.33221760215393203,0.33451416513497273
22.608,0.3344656370904488,0.33219468440591815,0.37766975695699545,0.37768556723164676,0.33216226021025275,0.33446861307628206
22.658,0.33443805554899286,0.3321603616394196,0.3776956517876989,0.37771146041937714,0.3321279538843869,0.3344410456131346
22.708,0.3344007138024633,0.3321126002817655,0.37774310583284415,0.37775891145799717,0.3320802187537245,0.33440372573921356
22.758,0.33437843566431424,0.3320831752391397,0.3777803231711742,0.3777961264793156,0.33205081212933085,0.33438146265476226
22.808,0.3343487882115539,0.3320425171438138,0.3778441748348276,0.3778599741101849,0.33201018322163084,0.3343518384986255
22.858,0.33433148104643756,0.33201767967198603,0.3778919662042445,0.3779077625014137,0.3319853660592325,0.3343345472904308
22.908,0.3343090562008087,0.3319836848336063,0.3779711513357822,0.37798694266133903,0.3319514031201933,0.3343121470473437
22.958,0.33429641589914516,0.3319631513298113,0.3780288299231137,0.3780446176559994,0.3319308916978764,0.33429952355179743
23.008,0.3342807792038959,0.3319354145922951,0.3781223659449148,0.37813814781177135,0.3319031894490376,0.33428391268390917
23.058,0.33427251439183825,0.33191891341095364,0.3781892736553093,0.3782050513440327,0.33188671206224873,0.33427566546502535
23.108,0.3342632635416079,0.3318970597945415,0.37829624849260035,0.3783120195083677,0.3318648952725404,0.3342664415657881
23.158,0.33425912041415573,0.3318843543816743,0.3783718089852302,0.3783875752739081,0.3318522152216382,0.3342623167578321
23.208,0.3342558757193451,0.3318680299962998,0.3784913618072783,0.37850712063176356,0.3318359300058434,0.33425910007500176
23.258,0.3342556268292798,0.3318589083964881,0.3785750567859625,0.3785908104025693,0.33182683518946193,0.334258870182677
23.308,0.33425803781400554,0.3318477867975479,0.37870639107418913,0.3787221364959759,0.33181575487193454,0.33426131014132565
23.358,0.3342614572908011,0.33184203858134537,0.37879770738884977,0.3788134471177792,0.33181003484607896,0.3342647492546949
23.408,0.33426919308005276,0.3318358116382572,0.378940071566459,0.37895580241422194,0.3318038512169403,0.3342725149315663
23.458,0.33427605417911227,0.3318332257417945,0.37903849549155494,0.37905422019150603,0.3318012948584703,0.3342793962485159
23.508,0.3342888139658949,0.3318316134015967,0.37919120476856877,0.3792069199738343,0.33179972765710447,0.3342921867586847
23.558,0.33429892676465317,0.331832013002014,0.37929630349714893,0.37931201214836674,0.33180015800027385,0.33430232030259877
23.608,0.3343164049710477,0.33183473090644217,0.3794586655188781,0.37947436408015695,0.33180292278607365,0.33431982999738774
23.658,0.334329567571849,0.3318379282258673,0.3795699822526487,0.37958567386156533,0.3318061520634255,0.3343330138777599
23.708,0.3343514853709892,0.3318447169505247,0.37974136491355664,0.37975704588316433,0.3318129893460542,0.3343549638810081
23.758,0.33436750641956897,0.3318505339735731,0.3798584676332902,0.3798741412963963,0.33181883937555207,0.33437100663943226
23.808,0.33439357055867974,0.3318611208719157,0.3800382108728158,0.3800538733595138,0.3318294764721377,0.33439710365133385
23.858,0.33441226997540885,0.3318693902426543,0.38016069328803237,0.38017634818417434,0.33183777968469264,0.33441582516709634
23.908,0.33444222500078163,0.33188353779135044,0.38034822068219726,0.380363863901072,0.33185197891450396,0.3344458136549487
23.958,0.33446341145742253,0.3318940817199954,0.38047565490051155,0.380491290247009,0.33186255760211475,0.33446702261768735
24.008,0.3344969857105167,0.33191153754473246,0.38067035871813953,0.38068598196103004,0.33188006645772655,0.3345006308680453
24.058,0.3345205006161311,0.33192420851447035,0.3808023886916442,0.38081800373874114,0.33189277316286486,0.3345241686160445
24.108,0.3345574201503556,0.3319447182289042,0.3810036594982355,0.3810192620496609,0.33191333707515314,0.33456112264450905
24.158,0.3345830844649272,0.3319593500693556,0.3811398875974217,0.3811554817074246,0.331928005465826,0.3345868101199562
24.208,0.33462310064681533,0.33198268265814945,0.38134717311046407,0.3813627543335383,0.33195139348958086,0.3346268612162472
24.258,0.33465074030673775,0.33199911379045566,0.3814872145680411,0.38150278711892993,0.3319678618100249,0.33465452430677783
24.308,0.3346936034821548,0.33202503754253093,0.38169996372914095,0.38171552307345863,0.33199384216316613,0.3346974228214496
24.358,0.33472305970766564,0.3320431205074743,0.3818434682537247,0.38185901875048944,0.3320119628354386,0.3347269026433593
24.408,0.3347685135218698,0.3320713975249353,0.3820611189890051,0.38207665596317,0.33204029737809226,0.33477239214385957
24.458,0.3347996147993971,0.3320909731960383,0.38220771180765384,0.3822232397397515,0.3320599114813671,0.33480351726032864
24.508,0.33484740639731675,0.33212136891147837,0.3824297126411608,0.3824452268497545,0.3320903654175483,0.33485134480573964
24.558,0.33487998753768894,0.3321422840120314,0.38257903472335086,0.3825945396830035,0.33211131962138,0.3348839499829269
24.608,0.3349298853374947,0.33217458353492724,0.3828048824999332,0.382820373492864,0.33214367812117757,0.33493388395269463
24.658,0.3349637841508145,0.33219668771905736,0.3829565830431101,0.3829720647104181,0.33216582181759874,0.3349678069507673
24.708,0.3350155286911747,0.3322306504476772,0.38318571940738316,0.38320118690704286,0.33219984415058973,0.3350195878133251
24.758,0.3350505928356888,0.33225380233393526,0.38333947036364485,0.38335492835634405,0.3322230360926789,0.33505467627831365
24.808,0.3351039619413683,0.3322892223154074,0.38357141846886333,0.38358686214609666,0.3322585162911887,0.3351080818857964
24.858,0.3351400276475894,0.3323132701834221,0.3837268699714814,0.38374230407327475,0.33228260450290587,0.3351441719783859
24.908,0.33519478414718773,0.33234992754864906,0.38396112454744397,0.3839765442375244,0.332319322457316,0.33519896505266433
24.958,0.3352316942039433,0.33237472562377945,0.3841179429540247,0.38413335294098877,0.33234416134236633,0.3352358995852112
25.008,0.3352876131535905,0.33241241189764664,0.3843540273465705,0.38436942281289105,0.33238190863770284,0.3352918551851101
25.058,0.3353252147356677,0.33243781858622395,0.38451189016485443,0.3845272758903983,0.33240735629406065,0.33532948124755774
25.108,0.3353820558924941,0.3324763111200906,0.3847492990552571,0.38476467016870947,0.33244591026971615,0.3353863590654049
25.158,0.33542020387433036,0.3325021920606526,0.3849079011059737,0.38492326248931324,0.3324718321410481,0.33542453150004686
25.208,0.33547773777062656,0.3325412783206594,0.3851461546629409,0.3851615013789564,0.3325109802501305,0.33548210207472823
25.258,0.3355162892724779,0.33256750106500366,0.38530519831542676,0.38532053528816335,0.33253724403120705,0.33552067799086294
25.308,0.33557432614502025,0.33260700534581605,0.38554390191467636,0.3855592241997884,0.33257681018627516,0.3355787514828352
25.358,0.3356131230463284,0.33263342346825603,0.3857030592669958,0.3857183717891848,0.33260326958361763,0.335617572782859
25.408,0.33567142970547487,0.3326731298167548,0.38594173062524845,0.3859570284997456,0.33264303791259375,0.335675915974734
25.458,0.33571035118459697,0.3326996314801201,0.3861007530697339,0.3861160411956175,0.33266958077201325,0.3357148617449448
25.508,0.33576873727059897,0.33273936366238066,0.3863390014969687,0.3863542750199356,0.33270937489286356,0.3357732842165057
25.558,0.33580762433925093,0.33276580169881986,0.3864975627768859,0.3865128265906803,0.33273585416185625,0.3358121955144173
25.608,0.33586588187386995,0.33280536727438476,0.38673496354844933,0.38675021281807226,0.3327754815900813,0.33587048929158175
25.658,0.3359046261835885,0.33283164141634103,0.3868928438628856,0.38690808348902134,0.33280179691851997,0.3359092576900034
25.708,0.33596254738801146,0.33287084814560763,0.38712897465834606,0.38714419983233483,0.3328410652518184,0.3359672149388168
25.758,0.33600101497194473,0.33289683444534973,0.38728590291620246,0.38730111850848337,0.332867092590779,0.33600570646900596
25.808,0.3360584293055076,0.3329355245272305,0.38752042087560185,0.38753562210750964,0.33290584420814845,0.3360631566544963
25.859,0.33609649851576,0.3329611105052312,0.387676152572792,0.3876913442993151,0.3329314710819013,0.336101249661134
25.908,0.3361532241929382,0.3329991158821316,0.38790869338157463,0.38792387092943675,0.33296953752138847,0.336158010905576
25.958,0.3361907740909198,0.3330241896778637,0.3880629866868599,0.3880781548043786,0.3329946520744525,0.33619558443439
26.008,0.3362466269982827,0.3330613401829138,0.38829318282615144,0.3883083369634975,0.33303186314917765,0.33625147262666355
26.058,0.3362835469886926,0.33308579958819423,0.38844581891111307,0.38846096368723515,0.3330563632859394,0.3362884161138294
26.108,0.3363383839086243,0.33312196279747397,0.38867338891069225,0.38868851984471664,0.33309258669000197,0.3363432879811188
26.158,0.33637455195534105,0.3331456951573371,0.3888241254482624,0.3888392472033105,0.3331163591832494,0.3363794792789397
26.208,0.3364282023141282,0.3331807134747101,0.3890487334399786,0.38906384151181184,0.33315143751641113,0.3364331643125959
26.258,0.33646353775138493,0.33320364426579996,0.38919741460896784,0.3892125136428588,0.3331744080052911,0.33646852275195815
26.308,0.3365158580177833,0.3332373852574859,0.3894187813313256,0.3894338669085199,0.33320820851588534,0.3365208773890784
26.358,0.33655026193225746,0.33325942306268885,0.38956521469183714,0.38958029133954075,0.3332302857252388,0.33655530402559636
26.408,0.33660109511536074,0.3332917419317475,0.3897830340682449,0.38979809755953565,0.33326266317775305,0.336606171214257
26.458,0.3366344742214426,0.33331280071120134,0.38992703962193725,0.38994209430202453,0.3332837613158414,0.33663957285370155
26.508,0.33668370761012273,0.33334359338701697,0.3901410974808949,0.39015613920285025,0.33331461198345175,0.3366888398596995
26.558,0.33671596612835036,0.33336358490473084,0.39028249078719496,0.39029752391642614,0.3333346421853352,0.33672112062534193
26.608,0.3367634729141656,0.3333927344222033,0.3904925450812133,0.39050756548061283,0.33336384920203455,0.33676866059975985
26.658,0.33679454020679567,0.33341159366945217,0.3906311930743128,0.3906462051050851,0.3333827464549994,0.336799749885196
26.708,0.3368402027178778,0.3334389917094527,0.39083702144577026,0.3908520210191143,0.3334102013360875,0.3368454451868541
26.758,0.3368700026396254,0.33345664840495814,0.39097278090182297,0.3909877722300517,0.33342789572953263,0.33687526683997193
26.808,0.3369137150610954,0.33348219760481607,0.39117418537812565,0.3911891645504086,0.3334535009594616,0.3369190116309924
26.858,0.336942182186569,0.33349859164222084,0.39130693501437336,0.39132190617523827,0.33346993203112885,0.3369475001754992
26.908,0.3369838452357985,0.33352220061287424,0.3915037319753181,0.3915186912467655,0.33349359633559394,0.3369891951633367
26.958,0.3370109281441122,0.33353728717881215,0.3916333687738007,0.39164831964807545,0.3335087196464018,0.3370162997979173
27.009,0.3370505530916342,0.33355898252958177,0.39182550576011144,0.3918404371588456,0.33353046758509886,0.337055956602421
27.058,0.33707620125447985,0.33357271541965017,0.3919519288865789,0.3919668523959179,0.33354423033161507,0.33708162098609956
27.108,0.3371133826116665,0.3335920714651722,0.3921389054694961,0.3921538279355866,0.33356365011726885,0.3371188343462932
27.158,0.337137488047569,0.333604340258684,0.3922619655707672,0.39227687591580557,0.3335759450900896,0.33714295553538076
27.208,0.33717249012015227,0.3336216580304387,0.39244402215778557,0.3924589254038248,0.33359332108608586,0.33717799453779407
27.258,0.3371950552660831,0.3336324774512089,0.3925636955571098,0.39257859348535257,0.3336041822253189,0.3372005857916448
27.308,0.33722771694108544,0.33364759141415523,0.39274061130587995,0.3927554995046542,0.33361934182002473,0.3372332790293648
27.358,0.3372486876190513,0.3336569061888944,0.39285680602148676,0.39287168629611136,0.33362869447968396,0.33725426853470364
27.408,0.3372789405913556,0.333669747101788,0.39302846890734666,0.3930433374708245,0.3336415844437392,0.33728454797612983
27.458,0.3372982876262402,0.3336775350145382,0.39314113563396375,0.3931559972113448,0.33364940425716555,0.33730391385264696
27.508,0.3373260734134788,0.3336880523967537,0.39330745936799555,0.3933223102529315,0.33365997401851966,0.3373317277030497
27.558,0.3373437664758925,0.33369428379176025,0.39341654715480107,0.3934313915559512,0.3336662363603958,0.33734943973551
27.608,0.3373690457916904,0.33370244398835563,0.3935774668399964,0.3935923014837,0.3336744465754469,0.33737474777666265
27.658,0.33738505976725675,0.33370709515385405,0.39368293946797506,0.39369776775876597,0.3336791301298111,0.3373907805324528
27.708,0.3374070151444188,0.3337119951106673,0.39383753655246934,0.3938523704571444,0.33368408496436863,0.33741275374931584
27.758,0.3374222259653801,0.3337160402623767,0.3939403329218916,0.39395516279491377,0.3336881412122434,0.33742798477236186
27.808,0.33744248984223746,0.333719502746371,0.39409038268142216,0.39410520944222793,0.3336916262059009,0.33744827374723285
27.858,0.33745472057553616,0.3337205507716336,0.39418814460602947,0.3942029890712674,0.33369270592837535,0.3374605279283007
27.908,0.33747226354713394,0.3337214306289633,0.39433254050514466,0.39434738225804783,0.33369362704545347,0.3374780953234279
27.958,0.3374832388785941,0.33372136587787293,0.3944271265873719,0.394441956774719,0.33369359827082323,0.3374890872128431
28.008,0.33749834584811705,0.3337199890522667,0.3945661564625344,0.3945810018777648,0.3336922317276226,0.33750421322426954
28.058,0.33750716896559363,0.3337178518232726,0.39465657933850395,0.39467144804286186,0.33369010555398515,0.3375130502857323
28.108,0.33751911979135685,0.33371346077760344,0.39478953646606396,0.3948043612670986,0.3336857602619768,0.33752504584941956
28.158,0.3375268131102444,0.33371033446692394,0.39487694908524323,0.39489174773325364,0.3336826634764651,0.3375327543599421
28.208,0.33753647895505023,0.33370381698560014,0.3950046849772396,0.3950195142789198,0.33367617956669104,0.33754244506168996
28.258,0.3375420899446397,0.33369870299498255,0.3950880593977128,0.3951028623489741,0.333671098059809,0.33754807596113967
28.308,0.33754936339247404,0.3336899689469646,0.3952105361235901,0.39522533157724077,0.33366240782897694,0.33755537459856666
28.358,0.33755322184052033,0.3336832066107278,0.39529021756051624,0.3953050135708202,0.3336556694574927,0.3375592500047583
28.408,0.3375577697745476,0.33367190934989793,0.39540707520246937,0.39542185376462385,0.3336444161012775,0.3375638248102102
28.458,0.3375599608071691,0.3336635899816202,0.39548318995796217,0.39549796506223955,0.33363612351347455,0.3375660323818308
28.508,0.3375618946986084,0.33364983900982464,0.39559458077548165,0.39560934866726183,0.33362241126130443,0.3375679916780053
28.558,0.3375623243532271,0.33363986850914507,0.3956670237888927,0.39568178398781584,0.3336124680038373,0.3375684382961135
28.608,0.3375616955680321,0.3336237181682157,0.39577302622279803,0.3957877795437979,0.3335963562157315,0.3375678341892633
28.658,0.3375604012885407,0.3336121309864149,0.39584187515979774,0.3958566227550451,0.3335847946904831,0.3375665564340458
28.708,0.33755719557055225,0.3335935666232902,0.39594249953030325,0.39595723854853265,0.3335662686199258,0.3375633752271411
28.758,0.3375542033664283,0.3335803890971964,0.3960078018093694,0.39602253594716347,0.33355311592756265,0.3375603991200515
28.808,0.3375484348090705,0.3335594238714288,0.39610309085931833,0.3961178169897698,0.33353218790569106,0.3375546546305364
28.858,0.33754373819883354,0.333544650511961,0.39616484517550615,0.39617956626928474,0.3335174387916954,0.33754997387576463
28.908,0.33753545075843144,0.3335213263870194,0.39625489466360486,0.39626960836605685,0.3334941508507378,0.3375417100403806
28.958,0.33752908647853413,0.3335049913020159,0.3963131842522505,0.3963278930482126,0.3334778394548884,0.3375353613498733
29.008,0.3375182900750797,0.33347931843011863,0.39639802548436853,0.39641272717354553,0.33345220176732626,0.33752458811574454
29.058,0.33751026775651505,0.3334614311544364,0.3964528764328502,0.39646757342838584,0.3334343375996442,0.33751658109660015
29.108,0.3374969989801569,0.33343344411317155,0.39653259411112923,0.3965472842400746,0.33340638478113593,0.33750333506575503
29.158,0.3374873319904903,0.33341401759228123,0.3965840408938155,0.396598726624948,0.33338698077060847,0.3374936831389661
29.208,0.33747161581068214,0.3333837402626751,0.39665869595878794,0.3966733750941154,0.3333567366503714,0.33747798928936973
29.258,0.3374602347862302,0.333362711219913,0.39670660597306834,0.3967212808610226,0.3333357295818496,0.3374666230000547
29.308,0.33743676252666943,0.33332524557987336,0.3967656803346006,0.3967803493189234,0.3332982928320157,0.3374431727021491
29.358,0.3374239794688058,0.33330291212866375,0.39681064560402307,0.39682530669032384,0.3332759752375671,0.3374304044449378
29.408,0.3374130285788972,0.3332769534170791,0.39689445629766207,0.39690911589667405,0.33325005807394975,0.3374194763360228
29.458,0.3374125769428629,0.33326594652330277,0.39696392297825,0.3969785768814371,0.3332390760998697,0.3374190410951423
29.508,0.3374229166595764,0.33325956176183547,0.39708995751886034,0.3971046030700285,0.3332327374411655,0.3374294067223356
29.558,0.33743687076376305,0.33326179202778605,0.3971879717549237,0.3972026124130398,0.33323500114172494,0.3374433791386665
29.608,0.3374669812472289,0.33327356767129124,0.3973531331034861,0.3973677630624889,0.3332468299237026,0.3374735185620219
29.658,0.33749193448901144,0.3332858949526676,0.3974728489580798,0.397487471796348,0.33325919486806926,0.3374984916833294
29.708,0.33753407714840067,0.33330869947812153,0.39766164056564995,0.39767625194512446,0.33328205693750523,0.3375406649284038
29.758,0.33756361419267933,0.3333252132787879,0.39779025453890005,0.3978048574601993,0.33329860970101394,0.3375702225734711
29.808,0.3376071287703761,0.3333492299797183,0.3979814329079439,0.39799602349764657,0.3333226837502104,0.33761376786884156
29.858,0.3376338922283198,0.3333631563867966,0.3981043112995933,0.3981188934709035,0.3333366472499951,0.3376405515269945
29.908,0.3376680212383588,0.3333784833939094,0.39827652183224904,0.39829109171757626,0.3333520272425756,0.3376747098856884
