this is the FWX joint values,the following info is time,x,y,theta,joint1,joint2,joint3,joint4,joint5,joint6,joint7
0.0 0.599365457859 -2.49596823985 0.0207691989141 0.0347113567846 0.644106140934 -0.414001145458 -1.33871229664 -1.38807482103 -1.92124690503 1.20660623683
0.218964184845 0.599292533886 -2.4919376109 0.0215505785029 0.0362741159622 0.644016334425 -0.413744693978 -1.33908181847 -1.38698566625 -1.91818792004 1.20654181342
0.388909244633 0.599220746301 -2.48790787743 0.0223320700162 0.0378370989887 0.643930262942 -0.413486948605 -1.33944552329 -1.38589400299 -1.91512709972 1.2064754109
0.533059515762 0.599149590409 -2.48387888297 0.0231136780333 0.0394003150229 0.643848060323 -0.413227981486 -1.33980416434 -1.38480011498 -1.91206447789 1.20640754891
0.66095110362 0.599080341783 -2.47985097384 0.0238953636995 0.0409636863554 0.643769364578 -0.412967621629 -1.34015582504 -1.38370330049 -1.90900008336 1.20633694857
0.777862549167 0.599012241215 -2.4758239232 0.02467713835 0.0425272356564 0.643694380854 -0.412705982051 -1.34050163577 -1.38260399654 -1.90593394836 1.20626438498
0.885811210801 0.598944527197 -2.47179751041 0.0254590143065 0.0440909875694 0.643623317695 -0.412443166751 -1.34084273844 -1.38150262484 -1.90286610167 1.2061906367
0.987477495799 0.59887873534 -2.46777213632 0.0262409433235 0.0456548456034 0.643555732158 -0.412178973095 -1.34117682186 -1.38039834202 -1.89979658281 1.20611416468
1.08323220506 0.598814102825 -2.46374758321 0.0270229384154 0.0472188357872 0.643491834816 -0.411913513619 -1.3415050244 -1.37929158797 -1.89672541822 1.20603574701
1.17432572159 0.598749864654 -2.4597236397 0.0278050135823 0.0487829861209 0.643431838013 -0.411646891659 -1.34182849434 -1.37818278637 -1.89365263114 1.20595616364
1.26184324314 0.598687563016 -2.45570068734 0.028587117113 0.0503471931823 0.643375289186 -0.41137890672 -1.34214490785 -1.3770710911 -1.89057827265 1.20587387358
1.34592949119 0.598626431625 -2.45167851774 0.0293692637214 0.0519114863992 0.643322402807 -0.411109670874 -1.34245540959 -1.37595694445 -1.88750236358 1.20578965603
1.42753099124 0.598565702118 -2.44765692902 0.0301514690942 0.0534758971448 0.643273395736 -0.41083928667 -1.34276115477 -1.37484077211 -1.8844249216 1.20570429284
1.50671404029 0.598506922989 -2.44363628302 0.0309336780554 0.0550403150672 0.643227805375 -0.410567556055 -1.34305980674 -1.37372172558 -1.88134600922 1.205616241
1.5835541045 0.598449324614 -2.4396163809 0.0317159070106 0.0566047729775 0.643185850365 -0.41029459038 -1.3433525167 -1.37260024917 -1.87826564173 1.20552628095
1.65738576501 0.598392135402 -2.4355970304 0.0324981733228 0.0581693056019 0.643147752561 -0.410020491114 -1.34364044722 -1.37147677033 -1.87518383128 1.20543519674
