this is the MBX pose,the info is time,positionx,positiony,positionz,orientationw,orientationx,orientationy,orientationz
0.0 -2.48165326908 -0.0163172000038 1.36 0.971563964427 -0.232724756038 0.0424193987828 0.0101609822868
0.0833731420329 -2.47713946788 -0.0163200184661 1.36 0.972100873551 -0.230483087931 0.0423845449189 0.0100492871257
0.148058735161 -2.47262556411 -0.0163227353997 1.36 0.972517617935 -0.228742737656 0.0422772034115 0.00994388489259
0.203301724849 -2.46811155579 -0.0163253511218 1.36 0.972873031035 -0.227258162508 0.0421300443464 0.009841362808
0.252122946956 -2.46359744214 -0.0163278658076 1.36 0.97318640762 -0.225948853567 0.0419575440526 0.0097414625841
0.296763187261 -2.45908322207 -0.0163302797924 1.36 0.973472043089 -0.224755152487 0.0417650666608 0.00964271546637
0.332455553486 -2.45521348766 -0.0163327707113 1.36 0.973699629544 -0.223803822348 0.0415873732546 0.0095588134301
0.36574732668 -2.45134365343 -0.0163351249891 1.36 0.973911236176 -0.22291908317 0.041402645446 0.00947667448615
0.397423975398 -2.44747373748 -0.0163374255511 1.36 0.974111852466 -0.222080102828 0.0412099306109 0.00939512808968
0.427865227646 -2.44360374327 -0.016339633582 1.36 0.9743038441 -0.221277016003 0.0410092196191 0.00931372466699
0.457119284583 -2.43973366812 -0.0163417686245 1.36 0.974487573967 -0.220508311305 0.0408020738152 0.00923274614793
0.485513602892 -2.43586350853 -0.0163438583615 1.36 0.974665115275 -0.219765326609 0.0405877077912 0.00915162625527
0.513073410458 -2.43199327017 -0.0163458481705 1.36 0.97483659905 -0.219047533701 0.0403671626643 0.00907057391232
0.539823110451 -2.42812297067 -0.0163478314696 1.36 0.975002230568 -0.218354075499 0.0401414033365 0.00898976303846
0.565786801969 -2.4242525673 -0.0163496798286 1.36 0.975162202134 -0.217684151776 0.0399113152868 0.00890934943485
0.59123946568 -2.420382079 -0.0163514788792 1.36 0.975318207248 -0.217030683252 0.0396753286479 0.00882867111546
0.616191131625 -2.41651150982 -0.0163531832231 1.36 0.97547027978 -0.216393545378 0.039434019715 0.00874784963882
0.640651694867 -2.41264085482 -0.0163548362725 1.36 0.975618538109 -0.215772234233 0.0391879375048 0.00866698253478
0.664630793857 -2.40877011804 -0.016356397147 1.36 0.97576302255 -0.215166597743 0.0389375995739 0.00858617372353
0.688137935035 -2.4048992949 -0.0163579071592 1.36 0.975903850033 -0.21457613762 0.0386834981626 0.00850550556296
0.711182259947 -2.40102841003 -0.0163593872853 1.36 0.976041057316 -0.214000718866 0.0384260976815 0.00842506825447
0.733773141535 -2.39715741861 -0.0163607341289 1.36 0.976174751798 -0.213439886395 0.0381658350595 0.00834493156505
0.756140850988 -2.39328634084 -0.0163620292851 1.36 0.976306279856 -0.212888006437 0.0379004599917 0.00826436696878
0.778287573197 -2.38941517988 -0.0163632342275 1.36 0.976435621594 -0.212345178004 0.0376302228265 0.00818343389745
0.800215504924 -2.38554393363 -0.0163643683457 1.36 0.976562809904 -0.211811258875 0.0373553691408 0.00810218009863
0.821926822163 -2.38167259925 -0.0163654594977 1.36 0.976687885277 -0.211286071215 0.037076138403 0.00802064993034
0.843423635642 -2.37780118199 -0.0163664526429 1.36 0.976810816614 -0.210769768058 0.0367927616628 0.00793889841306
0.864707967093 -2.37392970001 -0.0163674369497 1.36 0.976931641603 -0.210262185283 0.0365054673846 0.00785696667014
0.885782148255 -2.37005811006 -0.0163682895693 1.36 0.977050387645 -0.209763206886 0.0362144729504 0.00777489480358
0.906648147462 -2.36618643253 -0.0163690959306 1.36 0.977167089689 -0.20927268063 0.0359199946638 0.00769272077503
0.92730799831 -2.36231467134 -0.0163698086732 1.36 0.977281727076 -0.208790714356 0.0356222397167 0.00761049006784
0.947763759615 -2.35844282224 -0.0163704730674 1.36 0.977394358351 -0.208317046474 0.0353214117152 0.00752823269637
0.968017429373 -2.35457088917 -0.0163710464139 1.36 0.977504968295 -0.207851760717 0.0350177064266 0.00744598971171
0.988071023383 -2.35069886819 -0.0163715718583 1.36 0.977613614085 -0.207394601475 0.0347113160142 0.00736378815488
1.00792638835 -2.34682678436 -0.0163720673183 1.36 0.977720277298 -0.206945668535 0.0344024267304 0.00728166671415
1.0275857151 -2.34295459234 -0.0163724326071 1.36 0.977825006371 -0.206504747992 0.0340912160176 0.0071996501691
1.04705082363 -2.33908231504 -0.0163727287715 1.36 0.977927819392 -0.206071768043 0.0337778603954 0.00711776807486
1.06632364668 -2.33520994943 -0.0163729859181 1.36 0.978028763149 -0.205646521074 0.0334625300359 0.0070360434657
1.08540606061 -2.3313375008 -0.016373144361 1.36 0.978127812232 -0.205229142614 0.0331453880896 0.00695450992618
1.10429995664 -2.32746496667 -0.0163732339841 1.36 0.978225013975 -0.204819422937 0.032826594596 0.00687318772889
1.1228219876 -2.32359234476 -0.0163732840386 1.36 0.978319517446 -0.204420915744 0.0325094996857 0.0067928949363
1.14134431375 -2.31971966106 -0.0163732970579 1.36 0.978413099634 -0.204026207083 0.0321879078385 0.00671206952633
1.15986715311 -2.31584687016 -0.0163731813264 1.36 0.978505779613 -0.203635200183 0.0318618594185 0.00663071824006
1.17839039593 -2.31197399496 -0.0163729973235 1.36 0.978597541387 -0.203247965083 0.0315313999999 0.00654885447304
1.19691405407 -2.30810103269 -0.0163727757837 1.36 0.978688396813 -0.202864438055 0.0311965745638 0.00646648676815
1.21543810528 -2.30422798853 -0.0163724557242 1.36 0.978778286864 -0.202484897133 0.0308574270821 0.00638363461098
1.23396255847 -2.30035486023 -0.0163720676616 1.36 0.978867223702 -0.202109277547 0.0305140038768 0.00630030624103
1.25248742253 -2.29648164579 -0.016371641436 1.36 0.978955218445 -0.20173751882 0.0301663518198 0.0062165100643
1.2710125788 -2.29260837071 -0.0163711778163 1.36 0.979042210824 -0.201369906448 0.0298145186406 0.00613226555818
1.28953823643 -2.28873499053 -0.0163705867549 1.36 0.979128220062 -0.201006341609 0.0294585488654 0.00604757887193
1.30806428712 -2.28486152794 -0.0163699281792 1.36 0.979213231232 -0.200646890204 0.02909849263 0.00596246238269
1.32659074573 -2.28098798043 -0.0163692334093 1.36 0.9792972567 -0.200291485323 0.0287343991189 0.00587692392683
1.34511758554 -2.27711435301 -0.0163684402445 1.36 0.97938023924 -0.199940400088 0.0283663168786 0.00579098139668
1.36364481842 -2.27324064371 -0.016367579793 1.36 0.979462191541 -0.199593566453 0.0279942963467 0.00570464229904
1.38217245031 -2.26936685077 -0.016366682454 1.36 0.979543125283 -0.199250920606 0.0276183885857 0.00561791432078
1.40070036254 -2.26549299899 -0.0163657473086 1.36 0.979622982093 -0.198912742707 0.0272386458211 0.00553081526971
1.41922876426 -2.2616190453 -0.0163646859053 1.36 0.979701781513 -0.198578931317 0.0268551162901 0.00544335061334
1.4377575457 -2.25774501193 -0.0163635576378 1.36 0.979779509747 -0.198249547902 0.0264678544042 0.00535553164501
1.45628671874 -2.25387089665 -0.0163623944117 1.36 0.979856179784 -0.197924521953 0.0260769133364 0.00526736546913
1.47481626111 -2.24999670428 -0.016361132805 1.36 0.979931736181 -0.197604121589 0.0256823456934 0.00517886825553
1.49334618024 -2.24612243312 -0.0163598045166 1.36 0.980006192261 -0.197288275095 0.0252842058363 0.00509004677315
1.51187648354 -2.24224808167 -0.0163584404369 1.36 0.980079560374 -0.196976914973 0.0248825485832 0.00500090794129
1.53040705681 -2.23837367378 -0.0163570381145 1.36 0.980151784101 -0.196670315552 0.0244774301924 0.00491146779297
1.54893809731 -2.23449916819 -0.0163555105797 1.36 0.980222883346 -0.196368372719 0.0240689025411 0.00482173116485
1.56746950122 -2.23062458646 -0.0163539167142 1.36 0.980292845541 -0.196071143067 0.0236570237817 0.00473170819876
1.58600127892 -2.22674992665 -0.0163522889247 1.36 0.980361684389 -0.195778552235 0.0232418506833 0.00464140525941
1.60453340964 -2.22287519334 -0.0163505627323 1.36 0.980429346258 -0.195490862924 0.0228234395953 0.00455083675168
1.62306589635 -2.21900038514 -0.0163487703431 1.36 0.980495845189 -0.195207999519 0.0224018484379 0.00446000871962
1.64159874944 -2.21512550078 -0.0163469431489 1.36 0.980561194352 -0.194929890284 0.0219771353678 0.00436892731497
1.66013185617 -2.21125056298 -0.0163450771668 1.36 0.980625339169 -0.194656803965 0.0215493603303 0.00427760679011
1.67866540641 -2.20737553263 -0.0163430868673 1.36 0.980688300082 -0.194388633159 0.0211185784109 0.00418605135925
1.69719930077 -2.20350043047 -0.016341030645 1.36 0.980750065803 -0.194125429333 0.0206848511119 0.00409427003149
1.71573354519 -2.19962525479 -0.0163389413993 1.36 0.980810650868 -0.19386711384 0.0202482384755 0.00400226848078
1.73426812187 -2.19575000999 -0.0163367536077 1.36 0.980870003385 -0.193613944054 0.0198088001506 0.0039100593462
1.75280303377 -2.19187469491 -0.0163344999753 1.36 0.980928138258 -0.193365839934 0.0193665971149 0.00381764797208
1.77133828535 -2.18799930857 -0.0163322123038 1.36 0.980985069517 -0.193122725448 0.0189216906595 0.00372503984394
1.78987377722 -2.1841238723 -0.0163298852865 1.36 0.981040744493 -0.192884863164 0.0184741436986 0.00363224738562
1.80840968293 -2.18024834957 -0.0163274346852 1.36 0.981095184221 -0.192652142324 0.018024014367 0.00353927430992
1.82694590755 -2.17637276006 -0.0163249184355 1.36 0.981148378738 -0.192424609022 0.0175713670703 0.0034461285487
1.84548245849 -2.17249710234 -0.0163223698449 1.36 0.98120034351 -0.192202180047 0.0171162645621 0.00335281513593
1.86401931499 -2.16862138055 -0.0163197225128 1.36 0.981251028378 -0.191985107171 0.0166587694996 0.00325934501489
1.88255648298 -2.16474559379 -0.016317009559 1.36 0.981300449192 -0.191773305706 0.016198945411 0.00316572290676
1.90109396544 -2.16086974137 -0.0163142631878 1.36 0.981348620975 -0.191566694831 0.0157368561868 0.00307195369955
1.91963166742 -2.15699384306 -0.0163114768117 1.36 0.98139549284 -0.191365531237 0.0152725674481 0.00297804810026
1.93816974912 -2.1531178652 -0.0163085674139 1.36 0.981441086564 -0.191169700305 0.0148061399234 0.00288400941289
1.95670812303 -2.14924182628 -0.0163055925011 1.36 0.981485393556 -0.190979242518 0.0143376403748 0.00278984457258
1.97524679509 -2.14536572511 -0.0163025857868 1.36 0.981528430325 -0.190794069689 0.0138671338909 0.00269555809921
1.993785746 -2.14148956558 -0.0162994799938 1.36 0.981570148351 -0.190614428192 0.0133946855714 0.00260115931121
2.01232497874 -2.13761334707 -0.0162963086545 1.36 0.981610564531 -0.190440228319 0.0129203611862 0.00250665245788
2.03086449479 -2.13373706912 -0.0162931042737 1.36 0.981649694937 -0.190271384354 0.0124442267687 0.00241204196029
2.04940421109 -2.12986074979 -0.016289859218 1.36 0.981687490493 -0.190108146663 0.0119663499717 0.00231733686888
2.06794426854 -2.12598435864 -0.0162864915227 1.36 0.981723973774 -0.189950396682 0.0114867938535 0.00222254025302
2.08648459002 -2.12210791274 -0.0162830582982 1.36 0.981759137595 -0.189798169103 0.0110056269603 0.00212765816676
2.10502517701 -2.1182314112 -0.0162795936231 1.36 0.981792999595 -0.189651370494 0.0105229163251 0.00203269477728
2.12356601171 -2.1143548576 -0.0162760294234 1.36 0.981825512822 -0.189510241872 0.0100387290123 0.0019376579019
2.14210709857 -2.1104782516 -0.0162723996033 1.36 0.981856695315 -0.189374688197 0.00955313244562 0.00184255145056
2.1606484361 -2.10660159301 -0.0162687369819 1.36 0.981886564317 -0.189244618411 0.00906619436399 0.00174737953976
2.17918994719 -2.10272489799 -0.0162650328849 1.36 0.981915072395 -0.189120277053 0.00857798409654 0.00165214973729
2.19773176234 -2.09884813958 -0.0162612063422 1.36 0.981942243081 -0.189001541049 0.00808856636449 0.00155686499745
2.21627380741 -2.09497133333 -0.0162573141035 1.36 0.9819680706 -0.188888439235 0.00759801118185 0.00146153069168
2.23481608239 -2.09109447861 -0.0162533905284 1.36 0.981992573785 -0.188780872779 0.00710638696558 0.00136615079328
2.25335857541 -2.0872175787 -0.0162493669111 1.36 0.982015707225 -0.18867907715 0.00661376213292 0.00127073174752
2.27190128351 -2.08334063353 -0.0162452774442 1.36 0.982037490148 -0.18858295191 0.00612020550572 0.00117527735157
2.29044420818 -2.07946364315 -0.0162411551936 1.36 0.982057941032 -0.188492400481 0.00562578588023 0.00107979156917
2.30898728117 -2.0755866217 -0.0162369906147 1.36 0.982077014032 -0.188407661512 0.0051305736686 0.000984280635128
2.32753061374 -2.07170954597 -0.0162327035892 1.36 0.982094733704 -0.188328607273 0.00463463502965 0.000888747623216
2.34607414062 -2.06783242984 -0.016228350543 1.36 0.982111095703 -0.188255260628 0.00413804077192 0.000793197375955
2.36461786181 -2.06395527293 -0.0162239660565 1.36 0.98212612012 -0.188187517179 0.00364086015764 0.000697633857224
2.38316176248 -2.06007807821 -0.016219480911 1.36 0.982139763004 -0.188125606912 0.00314316268824 0.000602062364874
2.40170584559 -2.05620084587 -0.0162149295271 1.36 0.982152044843 -0.188069423786 0.00264501772763 0.000506486712065
2.42025010522 -2.05232357622 -0.016210345203 1.36 0.982162985428 -0.188018865454 0.00214649490252 0.000410910961075
2.43879448648 -2.04844628121 -0.0162057175906 1.36 0.982172540364 -0.187974165023 0.00164766506621 0.000315340179378
2.45733908133 -2.04456894165 -0.01620096733 1.36 0.982180735343 -0.187935189755 0.00114859534095 0.000219777761451
2.4758838349 -2.04069156909 -0.0161961742354 1.36 0.982187582009 -0.187901880381 0.000649356774908 0.000124228163009
2.49442873679 -2.03681416517 -0.0161912909491 1.36 0.982193051241 -0.187874390922 0.000150019217207 2.86957528601e-05
2.51297378553 -2.03293673055 -0.0161863409797 1.36 0.982197157823 -0.187852646123 -0.000349347661633 -6.68153864343e-05
2.53151897964 -2.02905926575 -0.0161813577638 1.36 0.982199922718 -0.187836538571 -0.000848674219102 -0.000162300997998
2.55006430575 -2.02518177328 -0.0161762742871 1.36 0.982201305381 -0.187826282669 -0.00134789045398 -0.000257756991391
2.5686097268 -2.02130426086 -0.0161711799433 1.36 0.982201324479 -0.187821783407 -0.00184692576834 -0.000353179010233
