this is the MBX pose,the info is time,positionx,positiony,positionz,orientationw,orientationx,orientationy,orientationz
0.0 -2.01377541639 -0.445178966657 1 0.642354783134 -0.76516513357 0.0280458155134 0.0334078312124
0.102015623129 -2.01002318553 -0.445325462032 1 0.644671718401 -0.763219186161 0.0280890994515 0.0332543510309
0.180928590399 -2.0062716065 -0.44547150348 1 0.646498071702 -0.761683700641 0.0280442910696 0.0330409019589
0.247578988285 -2.00252067863 -0.44561708915 1 0.648060588088 -0.760368638175 0.0279528533345 0.0327970461617
0.306687952252 -1.99877040126 -0.445762217076 1 0.649458356785 -0.759190970081 0.0278304802887 0.0325327237805
0.360225190151 -1.99502077372 -0.44590688532 1 0.650733028566 -0.758115843973 0.0276860974153 0.0322548083268
0.419482298378 -1.99052172899 -0.446080203178 1 0.652150181658 -0.756919120387 0.0274890155395 0.031905168545
0.474133544014 -1.9860238529 -0.446252418077 1 0.653462325917 -0.755809607955 0.0272725921656 0.0315441095456
0.525606835246 -1.98152690768 -0.446423958762 1 0.654699356384 -0.754762256539 0.0270383141638 0.0311707943689
0.574086967064 -1.97703089318 -0.446594825129 1 0.655865872889 -0.753773293825 0.0267907982518 0.0307901189514
0.620204611877 -1.97253580815 -0.446765013881 1 0.65697518107 -0.752831592537 0.0265312259654 0.0304022825687
0.664515774939 -1.96804143199 -0.446934936951 1 0.658038886044 -0.751927432347 0.0262597336173 0.030006454773
0.707086921345 -1.96354821785 -0.447103737503 1 0.659058635469 -0.751059492905 0.0259786465839 0.0296051186945
0.748397559718 -1.95905592766 -0.447271845851 1 0.660044112076 -0.7502196504 0.0256869683513 0.0291963340991
0.78848500982 -1.95456456171 -0.447439263478 1 0.660996430162 -0.74940701077 0.025386256245 0.0287817566618
0.827385500042 -1.95007411863 -0.447605987146 1 0.661916691045 -0.748620689618 0.0250779493056 0.0283628921243
0.865136133057 -1.94558436516 -0.447772461665 1 0.66280616313 -0.747859653946 0.0247633631212 0.02794108022
0.902133419993 -1.94109576541 -0.447937791841 1 0.66367210941 -0.747117803546 0.0244403999732 0.0275133724724
0.938394305718 -1.9366080826 -0.44810241347 1 0.664515137955 -0.746394653965 0.0241099292861 0.0270806807833
0.973933441842 -1.93212131698 -0.448266328278 1 0.665335781306 -0.745689785519 0.023772790037 0.0266438799806
1.00876520762 -1.92763546708 -0.448429533094 1 0.666134558019 -0.745002790396 0.0234297762374 0.0262037879061
1.04290544472 -1.9231503012 -0.448592478553 1 0.666912157678 -0.744333108314 0.0230816254419 0.0257611408224
1.07636444123 -1.91866628002 -0.448754258228 1 0.667668810093 -0.743680585812 0.0227290759929 0.0253167023738
1.10915751187 -1.91418316818 -0.448915313319 1 0.668405165885 -0.743044696328 0.0223727829439 0.0248711089576
1.14129790703 -1.9097009659 -0.44907564582 1 0.669121788284 -0.742424988937 0.0220133790748 0.0244249746492
