this is the MBX pose,the info is time,positionx,positiony,positionz,orientationw,orientationx,orientationy,orientationz
0.0 3.30126908428 2.49596823985 1.36 0.68751901098 -0.724781024108 0.0375556626521 0.0244877283083
0.218964184845 3.30141493223 2.4919376109 1.36 0.691796391056 -0.720710805676 0.0377848447343 0.0237906160496
0.388909244633 3.3015585074 2.48790787743 1.36 0.695055641415 -0.717608626734 0.0376305628145 0.0227915536164
0.533059515762 3.30170081918 2.48387888297 1.36 0.697748299456 -0.715045265633 0.0372722956349 0.0216415036469
0.66095110362 3.30183931643 2.47985097384 1.36 0.700063195389 -0.712841203738 0.0367811858826 0.0203981636635
0.777862549167 3.30197551757 2.4758239232 1.36 0.702105538896 -0.710896412132 0.036191012174 0.0190870140784
0.885811210801 3.30211094561 2.47179751041 1.36 0.703918620992 -0.709169697322 0.0355308924676 0.0177333330505
0.987477495799 3.30224252932 2.46777213632 1.36 0.705555050372 -0.707611048488 0.0348089540196 0.0163404917729
1.08323220506 3.30237179435 2.46374758321 1.36 0.7070266956 -0.706209137674 0.0340454423517 0.0149269363466
1.17432572159 3.30250027069 2.4597236397 1.36 0.708359232473 -0.704939539582 0.0332462007209 0.0134956823235
1.26184324314 3.30262487397 2.45570068734 1.36 0.709573512991 -0.703782429306 0.0324130831475 0.012046323172
1.34592949119 3.30274713675 2.45167851774 1.36 0.710675644473 -0.702731965992 0.0315564590164 0.0105878336315
1.42753099124 3.30286859576 2.44765692902 1.36 0.711682164713 -0.701772423975 0.0306735489214 0.00911563350008
1.50671404029 3.30298615402 2.44363628302 1.36 0.712596679032 -0.700900353864 0.0297717602764 0.00763605105861
1.5835541045 3.30310135077 2.4396163809 1.36 0.7134232894 -0.700111824453 0.0288576783902 0.00615449434267
1.65738576501 3.3032157292 2.4355970304 1.36 0.714158582586 -0.69941001626 0.0279494375089 0.00468796505378
1.72974656071 3.30332618027 2.43157857338 1.36 0.714822424826 -0.698776087192 0.0270284040605 0.00321656767009
1.80066912839 3.30343424963 2.42756082067 1.36 0.715417099972 -0.698207837004 0.0260988321319 0.00174366714093
1.87018521407 3.30354148666 2.42354358985 1.36 0.715944991971 -0.697702969746 0.0251646641073 0.000272321998392
1.93831724958 3.30364477086 2.41952720242 1.36 0.716408343975 -0.697259335765 0.0242296617988 -0.00119451262801
2.00509577109 3.30374565402 2.41551147909 1.36 0.716809692384 -0.696874494692 0.0232971682348 -0.00265433695124
2.07055047367 3.30384569137 2.41149624744 1.36 0.717151607837 -0.69654597372 0.0223702400769 -0.00410490318892
2.13470279889 3.30394175159 2.40748180829 1.36 0.717436482543 -0.696271483605 0.0214517692308 -0.0055440265975
2.19821009033 3.30403539229 2.40346799241 1.36 0.717669534792 -0.696046065002 0.0205321815809 -0.00698167216165
2.26108137624 3.3041281743 2.39945463753 1.36 0.717851868521 -0.695868638584 0.0196138053779 -0.00841613537567
2.32331868269 3.30421695608 2.39544202349 1.36 0.717984464653 -0.695738255926 0.0186989595359 -0.0098456421905
2.38493084322 3.30430330075 2.39142999127 1.36 0.718068549138 -0.695653721663 0.0177897511622 -0.0112686746976
2.44592644274 3.30438877444 2.38741838894 1.36 0.718105392044 -0.695613798425 0.0168881770949 -0.012683801972
2.50630776836 3.30447022602 2.38340747503 1.36 0.718096133709 -0.695617387127 0.0159962103439 -0.0140895256367
2.56608320613 3.30454922383 2.37939710091 1.36 0.71804212696 -0.695663172423 0.0151156241324 -0.0154845843466
2.62526093493 3.30462733898 2.37538712513 1.36 0.717944751813 -0.69574981349 0.0142480825091 -0.0168677952899
2.68384346147 3.30470141138 2.37137778463 1.36 0.717805251027 -0.695876115726 0.0133952150409 -0.0182379103563
2.74183876989 3.30477301431 2.36736894134 1.36 0.717625053604 -0.696040693082 0.0125584677884 -0.0195938995948
2.79925462059 3.30484372352 2.36336046442 1.36 0.717405601437 -0.696242147998 0.0117391832015 -0.020934802519
2.85609374817 3.30491037064 2.35935256898 1.36 0.717148191106 -0.696479237333 0.0109386601654 -0.0222595972841
2.91236373901 3.30497453353 2.35534512758 1.36 0.716854285052 -0.696750545843 0.0101580347063 -0.0235674606491
2.96807195576 3.30503779229 2.35133802022 1.36 0.71652534708 -0.697054658015 0.00939834687598 -0.0248576307813
3.0232213526 3.30509697093 2.34733143984 1.36 0.716162686791 -0.697390321522 0.00866058629536 -0.0261292889683
3.07781912644 3.30515365158 2.34332526986 1.36 0.715767765192 -0.697756125708 0.00794560282786 -0.0273817958648
3.13187225877 3.30520941834 2.33931940119 1.36 0.715342035335 -0.698150668728 0.00725415940389 -0.0286145663725
