this is the FWX joint values,the following info is time,x,y,theta,joint1,joint2,joint3,joint4,joint5,joint6,joint7
0.0 2.01377541639 0.445178966657 -0.386744434048 -0.00134935627891 0.23868414606 -0.315562793568 -1.36979224408 1.39829817703 -0.893203536323 0.176766607576
0.102015623129 2.01002318553 0.445325462032 -0.386648625266 -0.00214924881162 0.237440800497 -0.316018352444 -1.37117251105 1.39821576642 -0.891957957021 0.176980899861
0.180928590399 2.0062716065 0.44547150348 -0.386553104787 -0.00294931511395 0.236196108757 -0.316475516658 -1.37255261316 1.39813216623 -0.890710284299 0.177193670236
0.247578988285 2.00252067863 0.44561708915 -0.386457868708 -0.00374955346328 0.234950071484 -0.316934290781 -1.37393254284 1.39804737407 -0.889460521826 0.17740491106
0.306687952252 1.99877040126 0.445762217076 -0.386362913043 -0.00454996212203 0.233702689422 -0.31739467926 -1.37531229243 1.39796138802 -0.888208673398 0.17761461563
0.360225190151 1.99502077372 0.44590688532 -0.38626823387 -0.00535053938709 0.232453963339 -0.317856686604 -1.37669185426 1.39787420607 -0.886954742888 0.177822777093
0.419482298378 1.99052172899 0.446080203178 -0.386154694453 -0.00631107725433 0.230954260725 -0.318412559155 -1.37834753167 1.39776874881 -0.885447526445 0.178072088691
0.474133544014 1.9860238529 0.446252418077 -0.386041426241 -0.00727195702218 0.229452163308 -0.318971127227 -1.38000217339 1.39766039948 -0.883937020883 0.17831768893
0.525606835246 1.98152690768 0.446423958762 -0.385928538934 -0.00823307404754 0.227948130165 -0.319532025867 -1.38165652594 1.39755042196 -0.882423542564 0.17856111977
0.574086967064 1.97703089318 0.446594825129 -0.385816024607 -0.00919442180827 0.226442166138 -0.320095283554 -1.38331055803 1.39743871078 -0.880907094327 0.178802284271
0.620204611877 1.97253580815 0.446765013881 -0.385703876479 -0.0101559972539 0.224934272691 -0.320660908067 -1.38496425607 1.39732526241 -0.879387683156 0.179041170545
0.664515774939 1.96804143199 0.446934936951 -0.385592194072 -0.0111176920814 0.223424887173 -0.321228584431 -1.38661831329 1.39721113226 -0.877865594757 0.179279118988
0.707086921345 1.96354821785 0.447103737503 -0.385480750573 -0.0120797174028 0.221913114295 -0.321799015313 -1.38827122956 1.39709399031 -0.876340256091 0.179513205017
