this is the MBX pose,the info is time,positionx,positiony,positionz,orientationw,orientationx,orientationy,orientationz
0.0 -1.71788177761 0.129233663325 1.36 0.706648986927 -0.706218491914 0.0308529610746 0.0308341652564
0.0943797711811 -1.71802146298 0.124415148171 1.36 0.708708422265 -0.704156516671 0.0308884188051 0.0306900280962
0.162055440701 -1.71816562609 0.119603605175 1.36 0.71026347095 -0.702597179594 0.0308499523606 0.0305169706816
0.218118247423 -1.71831505178 0.114799494758 1.36 0.711606340508 -0.701248355186 0.0307777212635 0.0303297275247
0.267165940189 -1.71847055652 0.110003281407 1.36 0.712826195927 -0.700020887774 0.0306846494217 0.030133426145
0.31149095915 -1.7186329493 0.105215408832 1.36 0.713967356687 -0.698870426555 0.0305766323828 0.0299300856206
0.354863142329 -1.71880301865 0.10043629163 1.36 0.715101253186 -0.697725248545 0.0304481690856 0.0297083192742
0.402208014888 -1.71898151944 0.0956663070665 1.36 0.716319144578 -0.696493437757 0.0302805803004 0.0294424986828
0.455451544774 -1.71916915927 0.090905787087 1.36 0.717653438372 -0.695142006055 0.0300576500563 0.0291147983695
0.518507722104 -1.71936658511 0.0861550108465 1.36 0.719170467753 -0.693603615405 0.029746065915 0.028688579117
0.601099386712 -1.71943337054 0.0814167139264 1.36 0.721037033952 -0.691709145683 0.029259899701 0.0280697651742
0.664018996708 -1.71951112117 0.0766886297674 1.36 0.722538329074 -0.690179659312 0.0288376470278 0.0275461613594
0.716916521578 -1.71960026405 0.0719708606867 1.36 0.723856558522 -0.688831976675 0.0284483236154 0.0270718207335
0.763640445053 -1.71970112317 0.0672634365322 1.36 0.725063376611 -0.687594117757 0.0280785394369 0.0266275186071
0.806268499708 -1.7198139141 0.0625663137213 1.36 0.726196427726 -0.686428293997 0.0277200268799 0.0262020164713
0.845549428521 -1.71993874018 0.057879376482 1.36 0.727269176482 -0.685321113987 0.0273719940897 0.0257932084683
0.888418741578 -1.72007559265 0.0532024392752 1.36 0.728395314326 -0.684157261231 0.0269701582589 0.0253321640687
0.935674421696 -1.7202243527 0.048535251234 1.36 0.729582511412 -0.682928769717 0.0265009540612 0.0248063291955
0.988815615649 -1.72038479633 0.0438775019299 1.36 0.730847746153 -0.681618158079 0.0259409126495 0.0241935439935
1.0517208421 -1.72055660138 0.0392288283883 1.36 0.732240768215 -0.680174430882 0.0252342713967 0.0234399762087
1.13401857297 -1.72059943817 0.0345963662327 1.36 0.73389430353 -0.678461029199 0.0242404302687 0.0224094766633
1.19641179481 -1.72065316383 0.0299723544872 1.36 0.735214070504 -0.677085393251 0.0234425326975 0.0215890814759
1.24889185101 -1.72071723191 0.0253563192087 1.36 0.736363498129 -0.675881532849 0.0227423236173 0.0208743597233
1.29555385635 -1.72079103679 0.0207477650899 1.36 0.737407737193 -0.674783395813 0.0220976818635 0.020221036552
1.33773244525 -1.72087392599 0.0161461841266 1.36 0.738369345298 -0.673768324724 0.0214974870221 0.0196166402478
1.37662897867 -1.72096521209 0.0115510636192 1.36 0.739266981655 -0.672817548219 0.0209294637659 0.0190482070023
1.41911445734 -1.72106418445 0.00696189339702 1.36 0.740185717419 -0.671843838106 0.0202914228966 0.0184179012357
1.46598913312 -1.72117011979 0.0023781722764 1.36 0.741129399469 -0.670843243663 0.0195669559319 0.0177112933253
