this is the nutation of wx, only
0.969606818068 0.0 0.0 1.36 0.999048354598 0.0249496480211 0.0357645424955 -0.000893162721096
1.00282681667 0.0 0.0 1.36 0.999048358476 0.0256908215303 0.0352354667326 -0.000906090360577
1.03650011475 0.0 0.0 1.36 0.999048361971 0.0264307080376 0.034683514207 -0.000917583044642
1.07257651097 0.0 0.0 1.36 0.999048365199 0.0272102857894 0.0340749618061 -0.000928072635223
1.11200517327 0.0 0.0 1.36 0.999048368086 0.0280463287685 0.0333898642197 -0.000937355126495
1.1559644607 0.0 0.0 1.36 0.999048370483 0.0289581580415 0.0326019249564 -0.00094499097665
1.20664261423 0.0 0.0 1.36 0.999048372134 0.029981940666 0.0316627614409 -0.00095021528619
1.26911023367 0.0 0.0 1.36 0.999048372494 0.0312020143987 0.0304611004616 -0.000951353028914
1.31770297214 0.0 0.0 1.36 0.999048371491 0.0321179934614 0.0294938444682 -0.000948185424063
1.36009563682 0.0 0.0 1.36 0.99904836971 0.0328927036454 0.0286275506528 -0.000942534484083
1.39822305277 0.0 0.0 1.36 0.999048367403 0.0335695700465 0.0278310800809 -0.000935167327958
1.43326174435 0.0 0.0 1.36 0.999048364714 0.0341746389391 0.0270850624289 -0.000926503922977
1.47117674173 0.0 0.0 1.36 0.999048361214 0.0348107231502 0.0262630555915 -0.000915106808406
1.51290640908 0.0 0.0 1.36 0.999048356691 0.0354879676311 0.0253411691308 -0.000900163224159
1.56078628723 0.0 0.0 1.36 0.999048350697 0.0362349583568 0.0242620364372 -0.000879971304031
1.6197629166 0.0 0.0 1.36 0.999048342259 0.0371099454171 0.0229027953879 -0.000850731091574
1.66906894822 0.0 0.0 1.36 0.999048334436 0.0378024069692 0.0217422782498 -0.000822693379796
1.71223265546 0.0 0.0 1.36 0.999048327113 0.038378845976 0.0207092098042 -0.000795552679277
1.75521562637 0.0 0.0 1.36 0.999048319469 0.038924818583 0.0196653706175 -0.000766200161431
1.80409568071 0.0 0.0 1.36 0.999048310465 0.0395111681119 0.0184609829538 -0.000730109838892
1.86196071041 0.0 0.0 1.36 0.999048299555 0.0401570689772 0.0170128578769 -0.000683837315542
1.93286789801 0.0 0.0 1.36 0.99904828614 0.0408760610528 0.0152079722061 -0.000622234189288
1.99034200454 0.0 0.0 1.36 0.999048275501 0.0413993405226 0.0137227714153 -0.000568654889526
2.03831217233 0.0 0.0 1.36 0.999048266956 0.0417947551758 0.0124694270387 -0.000521653124781
2.08250850917 0.0 0.0 1.36 0.999048259467 0.0421254385683 0.0113046657889 -0.000476667668166
2.13389417094 0.0 0.0 1.36 0.99904825135 0.042469021472 0.00993957553016 -0.00042252618534
2.19849041408 0.0 0.0 1.36 0.999048242241 0.0428380322642 0.00820906608322 -0.000351995251944
2.29122697588 0.0 0.0 1.36 0.999048231739 0.043244173397 0.0057018605113 -0.000246807147846
2.3514780401 0.0 0.0 1.36 0.999048226781 0.0434293571302 0.00406205912687 -0.000176580681268
2.39990022297 0.0 0.0 1.36 0.999048223959 0.0435330335434 0.00273987994202 -0.000119388916932
2.44201885752 0.0 0.0 1.36 0.999048222382 0.0435904082517 0.00158772309015 -6.92754324964e-05
2.47975308154 0.0 0.0 1.36 0.99904822168 0.0436158533203 0.000554537550645 -2.42096707092e-05
2.51389760578 0.0 0.0 1.36 0.999048221628 0.0436177222768 -0.000380643296495 1.66186108274e-05
2.55293603309 0.0 0.0 1.36 0.999048222249 0.0435952315092 -0.00144962381823 6.32568924598e-05
2.58894276536 0.0 0.0 1.36 0.99904822346 0.0435512057824 -0.00243483258958 0.00010614091759
2.62792846594 0.0 0.0 1.36 0.999048225451 0.0434783747321 -0.0035001359141 0.000152325200136
2.67141852786 0.0 0.0 1.36 0.999048228481 0.0433663113347 -0.00468602552962 0.000203409241162
2.72171645602 0.0 0.0 1.36 0.999048233003 0.0431962849015 -0.0060531483375 0.000261722619089
2.77669283132 0.0 0.0 1.36 0.999048239113 0.0429610485721 -0.00754049653666 0.000324256252388
2.8223364644 0.0 0.0 1.36 0.999048245031 0.0427267455107 -0.00876861930458 0.000375011484551
2.86246671344 0.0 0.0 1.36 0.999048250802 0.0424916776927 -0.00984249211345 0.000418622426136
2.89991943842 0.0 0.0 1.36 0.999048256614 0.0422478956216 -0.0108391038946 0.000458365576377
2.94172862741 0.0 0.0 1.36 0.999048263522 0.0419481029178 -0.0119445503803 0.000501528551677
2.98418779354 0.0 0.0 1.36 0.999048270917 0.0416139998062 -0.0130587718482 0.000543945417834
3.02158154343 0.0 0.0 1.36 0.999048277678 0.0412952007611 -0.0140324208621 0.000580023658128
3.0554923531 0.0 0.0 1.36 0.999048283959 0.0409863667224 -0.0149087209897 0.000611636410027
3.09301444709 0.0 0.0 1.36 0.999048291019 0.0406229513838 -0.0158704630154 0.000645319203595
3.13566781786 0.0 0.0 1.36 0.999048299106 0.0401824126843 -0.0169530182893 0.000681862105923
3.17998703562 0.0 0.0 1.36 0.999048307482 0.0396940865137 -0.0180649837731 0.00071775611188
3.21826226209 0.0 0.0 1.36 0.999048314617 0.0392475626182 -0.0190140981661 0.000746967886822
3.25268478839 0.0 0.0 1.36 0.999048320896 0.0388265853458 -0.0198583272875 0.000771765512363
3.28826728486 0.0 0.0 1.36 0.9990483272 0.0383723302051 -0.0207212636701 0.000795880589728
3.32849197038 0.0 0.0 1.36 0.999048334033 0.037835725466 -0.0216843200494 0.000821223510771
3.36957218787 0.0 0.0 1.36 0.999048340622 0.0372627665039 -0.0226535959589 0.000844939751527
3.40527127862 0.0 0.0 1.36 0.999048345973 0.0367446882159 -0.0234837023861 0.000863723288077
3.44601888797 0.0 0.0 1.36 0.999048351599 0.0361307714762 -0.0244167722235 0.000883037158294
3.49505214961 0.0 0.0 1.36 0.999048357606 0.0353606732449 -0.025518349728 0.000903205555179
3.53768016563 0.0 0.0 1.36 0.999048362085 0.0346638886504 -0.0264564244716 0.000917956113811
3.58341161659 0.0 0.0 1.36 0.99904836606 0.033888759694 -0.027441715588 0.000930851535069
3.62253053712 0.0 0.0 1.36 0.99904836874 0.0332034993693 -0.0282666232697 0.000939444812956
3.66065772326 0.0 0.0 1.36 0.999048370686 0.0325163228022 -0.0290542174756 0.000945636209339
3.70422894486 0.0 0.0 1.36 0.999048372082 0.0317082262742 -0.0299338608267 0.000950053730006
3.75772136237 0.0 0.0 1.36 0.999048372567 0.0306837312311 -0.0309830986047 0.000951582622421
3.80565035153 0.0 0.0 1.36 0.999048371844 0.0297363517256 -0.0318935562229 0.000949301387554
3.84649300637 0.0 0.0 1.36 0.999048370372 0.0289077594481 -0.0326466346789 0.000944640009509
3.88292753145 0.0 0.0 1.36 0.999048368407 0.0281525400525 -0.0333003229946 0.000938381670513
3.92341121095 0.0 0.0 1.36 0.999048365524 0.0272961324035 -0.0340061940397 0.000929121759344
3.96926881896 0.0 0.0 1.36 0.999048361404 0.0263047792145 -0.0347791834892 0.000915730187131
4.01490819029 0.0 0.0 1.36 0.999048356457 0.0252965039752 -0.0355198459457 0.000899383816967
4.05385402727 0.0 0.0 1.36 0.999048351615 0.0244196576435 -0.0361288195281 0.000883093798725
4.09465188776 0.0 0.0 1.36 0.999048345985 0.0234854764256 -0.03674355315 0.000863761853734
4.14314634805 0.0 0.0 1.36 0.999048338628 0.0223550848089 -0.0374428270792 0.000837834909961
4.18782685205 0.0 0.0 1.36 0.999048331303 0.0212952469528 -0.0380563548869 0.000811191460961
4.22741049631 0.0 0.0 1.36 0.999048324449 0.0203422982205 -0.038574854359 0.00078544868349
4.27642123628 0.0 0.0 1.36 0.999048315596 0.0191450770148 -0.0391837376221 0.000750890285075
4.31791005466 0.0 0.0 1.36 0.999048307877 0.0181174052927 -0.0396701475862 0.000719404793717
4.35467367558 0.0 0.0 1.36 0.999048300937 0.0171964961562 -0.0400786351602 0.000689868642821
4.38995165342 0.0 0.0 1.36 0.999048294245 0.0163041948152 -0.0404505032216 0.000660141145025
4.42206123971 0.0 0.0 1.36 0.999048288172 0.0154850796322 -0.0407716916763 0.000631954330757
4.45191685343 0.0 0.0 1.36 0.999048282577 0.0147178195512 -0.0410554388266 0.000604822160034
4.48229457643 0.0 0.0 1.36 0.999048276968 0.0139318449624 -0.041329309367 0.000576342048505
4.51089603628 0.0 0.0 1.36 0.999048271794 0.0131871996012 -0.0415733960197 0.000548758940776
4.5405794806 0.0 0.0 1.36 0.999048266562 0.0124098994065 -0.0418125067152 0.000519383316738
4.5720018307 0.0 0.0 1.36 0.999048261209 0.0115823820714 -0.0420497627151 0.000487500390813
4.60559418358 0.0 0.0 1.36 0.999048255735 0.0106927494507 -0.0422852574481 0.000452576400346
4.64222456667 0.0 0.0 1.36 0.999048250102 0.00971726373109 -0.0425205562913 0.000413577081421
4.679422193 0.0 0.0 1.36 0.99904824479 0.0087214261695 -0.0427364261569 0.000373077664086
4.71293869998 0.0 0.0 1.36 0.999048240393 0.00782005714384 -0.0429109223162 0.000335885546903
4.74382014467 0.0 0.0 1.36 0.999048236698 0.00698648584768 -0.0430548384334 0.000301088584455
4.77550762093 0.0 0.0 1.36 0.999048233284 0.00612843639569 -0.0431856418474 0.000264912594259
4.8050415873 0.0 0.0 1.36 0.999048230465 0.00532651474636 -0.0432921259492 0.000230815830746
4.83279357074 0.0 0.0 1.36 0.999048228151 0.00457130813146 -0.0433785842779 0.000198485788227
4.85912970144 0.0 0.0 1.36 0.999048226265 0.00385334660123 -0.0434484203877 0.000167581322531
4.88663215791 0.0 0.0 1.36 0.999048224626 0.00310247043749 -0.0435086347035 0.000135112850026
4.91281144388 0.0 0.0 1.36 0.999048223387 0.0023868589789 -0.0435538680637 0.000104055979101
4.93790705883 0.0 0.0 1.36 0.999048222499 0.00170026324993 -0.0435861528852 7.41785354175e-05
4.96196165345 0.0 0.0 1.36 0.999048221927 0.00104175150602 -0.043606914033 4.54708465216e-05
4.98524686655 0.0 0.0 1.36 0.999048221634 0.000404074803721 -0.0436175109648 1.76415280066e-05
5.00778528235 0.0 0.0 1.36 0.999048221596 -0.000213233943095 -0.0436188648392 -9.30988348903e-06
5.02959891053 0.0 0.0 1.36 0.999048221791 -0.000810652043638 -0.0436118347227 -3.53877041905e-05
5.05173322212 0.0 0.0 1.36 0.999048222219 -0.00141669720072 -0.0435963166785 -6.18216202445e-05
5.07315810909 0.0 0.0 1.36 0.999048222854 -0.00200305927096 -0.0435732547854 -8.73629620344e-05
5.09410166324 0.0 0.0 1.36 0.999048223684 -0.00257589935379 -0.0435430694013 -0.000112269419707
5.11457273749 0.0 0.0 1.36 0.99904822469 -0.00313538763069 -0.0435062690253 -0.000136538972182
5.13458009791 0.0 0.0 1.36 0.99904822586 -0.00368170364483 -0.0434633386909 -0.000160171579642
5.15413241738 0.0 0.0 1.36 0.999048227176 -0.00421503506188 -0.0434147406387 -0.000183168989261
5.17323827941 0.0 0.0 1.36 0.999048228626 -0.00473557678087 -0.0433609149798 -0.00020553456409
5.19034254169 0.0 0.0 1.36 0.999048230057 -0.00520101009795 -0.0433074206374 -0.000225456915167
5.20723040836 0.0 0.0 1.36 0.999048231593 -0.00565996804114 -0.0432496898989 -0.000245025069737
5.22390337064 0.0 0.0 1.36 0.999048233224 -0.00611246296546 -0.0431879111352 -0.000264235998414
5.24036294402 0.0 0.0 1.36 0.999048234944 -0.00655851129853 -0.0431222685628 -0.000283087318205
5.25661067336 0.0 0.0 1.36 0.999048236747 -0.00699813351059 -0.0430529421963 -0.000301577267675
5.27297047477 0.0 0.0 1.36 0.999048238663 -0.00744005382097 -0.042978599087 -0.000320067718437
5.28944194735 0.0 0.0 1.36 0.999048240693 -0.00788419927325 -0.0428991556554 -0.000338547707773
5.30602468 0.0 0.0 1.36 0.999048242834 -0.00833049476791 -0.0428145290167 -0.000357005992976
5.32312935467 0.0 0.0 1.36 0.99904824514 -0.0087898928324 -0.0427223639123 -0.000375882748568
5.3403487966 0.0 0.0 1.36 0.999048247559 -0.0092513514167 -0.042624590892 -0.000394710736242
5.35768252318 0.0 0.0 1.36 0.999048250088 -0.00971478274736 -0.0425211244942 -0.000413477013346
5.37513004288 0.0 0.0 1.36 0.999048252724 -0.0101800967596 -0.0424118802898 -0.000432168360167
5.39269086415 0.0 0.0 1.36 0.999048255463 -0.0106472013344 -0.0422967748879 -0.000450771297147
5.41054122919 0.0 0.0 1.36 0.99904825833 -0.011120683436 -0.0421744892026 -0.000469455944283
5.42868466563 0.0 0.0 1.36 0.999048261324 -0.0116005104114 -0.0420447542528 -0.000488205253275
5.44712473301 0.0 0.0 1.36 0.999048264443 -0.0120866424447 -0.041907294576 -0.000507001016261
5.46609928381 0.0 0.0 1.36 0.999048267725 -0.012585176375 -0.0417599731188 -0.000526057292818
5.48538223708 0.0 0.0 1.36 0.999048271129 -0.0130899864051 -0.0416041711513 -0.0005451168382
5.50497729025 0.0 0.0 1.36 0.999048274651 -0.0136010047128 -0.0414395863245 -0.000564156931348
5.52488817651 0.0 0.0 1.36 0.999048278285 -0.0141181544146 -0.0412659097032 -0.000583153485083
5.54532097414 0.0 0.0 1.36 0.999048282063 -0.0146465693953 -0.0410809613358 -0.000602268340611
5.56628801517 0.0 0.0 1.36 0.999048285981 -0.0151862982976 -0.0408841338017 -0.00062147011337
5.58780190866 0.0 0.0 1.36 0.999048290033 -0.0157373724538 -0.0406747927095 -0.000640724145905
5.609875542 0.0 0.0 1.36 0.999048294212 -0.0162998039805 -0.0404522759759 -0.000659992287453
5.63274855255 0.0 0.0 1.36 0.999048298552 -0.0168793046568 -0.0402134880396 -0.000679422323141
5.65644846167 0.0 0.0 1.36 0.999048303043 -0.0174760874391 -0.0399573022929 -0.000698962509194
5.68100370232 0.0 0.0 1.36 0.999048307673 -0.0180903312626 -0.0396825217222 -0.000718553805434
5.70669805764 0.0 0.0 1.36 0.999048312475 -0.0187284705174 -0.0393848779897 -0.000738321177316
5.73382892077 0.0 0.0 1.36 0.999048317476 -0.019397000245 -0.0390594498692 -0.000758357874618
5.7592935028 0.0 0.0 1.36 0.999048322083 -0.0200193613399 -0.038743677884 -0.000776362534277
5.78341158195 0.0 0.0 1.36 0.999048326353 -0.020604103612 -0.038435454737 -0.00079268246679
5.80648152296 0.0 0.0 1.36 0.999048330336 -0.0211590200047 -0.0381323653517 -0.0008076120612
5.82869628055 0.0 0.0 1.36 0.999048334067 -0.0216891768816 -0.037832937944 -0.00082134693091
5.85015535473 0.0 0.0 1.36 0.999048337561 -0.022197298321 -0.0375366966536 -0.000834006946688
5.87215861044 0.0 0.0 1.36 0.999048341022 -0.0227141247829 -0.0372258581416 -0.000846358231389
5.89494434189 0.0 0.0 1.36 0.999048344464 -0.0232447647762 -0.0368964682495 -0.000858466690111
5.91853924314 0.0 0.0 1.36 0.999048347864 -0.0237892383143 -0.0365474132022 -0.000870263310377
5.94321520959 0.0 0.0 1.36 0.999048351229 -0.0243530760933 -0.0361737757434 -0.000881781859882
5.96902057984 0.0 0.0 1.36 0.999048354525 -0.0249364700744 -0.0357737399944 -0.000892920540611
5.99627567213 0.0 0.0 1.36 0.999048357744 -0.0255455325265 -0.0353410249672 -0.000903665268872
6.02456065926 0.0 0.0 1.36 0.999048360783 -0.0261697024695 -0.0348810070069 -0.000913695083281
6.0553106395 0.0 0.0 1.36 0.999048363722 -0.026838902822 -0.0343684124839 -0.000923289118222
6.08330402603 0.0 0.0 1.36 0.999048366052 -0.0274394237566 -0.0338906163753 -0.000930824788565
6.10927750948 0.0 0.0 1.36 0.999048367908 -0.0279890389413 -0.0334379232175 -0.000936786811444
6.13706174971 0.0 0.0 1.36 0.99904836956 -0.0285687295222 -0.032943823335 -0.000942059670945
6.16705082342 0.0 0.0 1.36 0.999048370947 -0.0291846623551 -0.0323992623579 -0.000946462213411
6.20006642775 0.0 0.0 1.36 0.999048371988 -0.0298507828197 -0.0317864619007 -0.00094975458387
6.23724396588 0.0 0.0 1.36 0.999048372543 -0.0305855058102 -0.0310800706607 -0.000951505160211
6.2746234061 0.0 0.0 1.36 0.999048372437 -0.0313074155373 -0.0303527681718 -0.000951171887246
6.30829603645 0.0 0.0 1.36 0.999048371772 -0.0319429796668 -0.0296832640605 -0.000949075066951
6.33928021642 0.0 0.0 1.36 0.999048370689 -0.032515188967 -0.0290554860083 -0.000945644521133
6.3683601543 0.0 0.0 1.36 0.999048369265 -0.0330410360273 -0.0284562839816 -0.000941120703628
6.39592256895 0.0 0.0 1.36 0.999048367561 -0.0335292719567 -0.0278795931233 -0.000935672876536
6.42230486011 0.0 0.0 1.36 0.999048365612 -0.0339871939206 -0.0273197734283 -0.000929406892934
6.45019641273 0.0 0.0 1.36 0.999048363225 -0.0344611617309 -0.0267197827722 -0.000921671852357
6.47829865267 0.0 0.0 1.36 0.999048360491 -0.0349280126671 -0.0261069770343 -0.000912733417737
6.50887966301 0.0 0.0 1.36 0.999048357157 -0.0354236718808 -0.0254308954852 -0.000901713806795
6.54270137423 0.0 0.0 1.36 0.999048353057 -0.0359566258123 -0.0246722680618 -0.000887976550808
6.57890567407 0.0 0.0 1.36 0.999048348222 -0.0365091308786 -0.0238478882443 -0.000871495032887
6.6198925352 0.0 0.0 1.36 0.99904834224 -0.037111812784 -0.0228997728134 -0.00085066162018
6.66848091617 0.0 0.0 1.36 0.999048334533 -0.0377943610104 -0.0217562436328 -0.000823046591109
6.71103269561 0.0 0.0 1.36 0.999048327322 -0.0383632004191 -0.0207381381412 -0.000796339204095
6.74798829197 0.0 0.0 1.36 0.999048320775 -0.0388349917077 -0.0198419071825 -0.000771294325683
6.78139088456 0.0 0.0 1.36 0.999048314681 -0.0392434119684 -0.0190226498111 -0.000747224806145
6.81662175586 0.0 0.0 1.36 0.999048308119 -0.0396554477313 -0.0181495045465 -0.000720412339468
6.85606470742 0.0 0.0 1.36 0.999048300673 -0.0400936724627 -0.0171614688369 -0.000688721766567
6.90225097973 0.0 0.0 1.36 0.999048291915 -0.0405754857829 -0.0159912027635 -0.000649468925212
6.94142666659 0.0 0.0 1.36 0.999048284536 -0.0409573826314 -0.0149880092203 -0.000614454414287
6.97643540845 0.0 0.0 1.36 0.999048278042 -0.0412776557827 -0.0140838441059 -0.000581901877895
7.01624738328 0.0 0.0 1.36 0.999048270839 -0.0416175748931 -0.0130473974899 -0.000543518324436
7.05244251231 0.0 0.0 1.36 0.999048264517 -0.0419040009542 -0.0120980319105 -0.000507438888316
7.08596269885 0.0 0.0 1.36 0.9990482589 -0.0421499166637 -0.0112132555868 -0.000473088045851
7.11794463559 0.0 0.0 1.36 0.999048253794 -0.0423671035374 -0.0103644557105 -0.000439530289483
7.15225140643 0.0 0.0 1.36 0.999048248628 -0.0425810393301 -0.00944932797698 -0.000402745519832
7.1842774749 0.0 0.0 1.36 0.999048244129 -0.0427628811569 -0.00859108097573 -0.000367729363355
7.21448457845 0.0 0.0 1.36 0.9990482402 -0.0429185115535 -0.0077783969697 -0.000334155255751
7.24668967241 0.0 0.0 1.36 0.999048236372 -0.0430673880185 -0.00690889188062 -0.000297831392488
7.28127913094 0.0 0.0 1.36 0.999048232705 -0.0432076225694 -0.00597188202231 -0.000258276643712
7.31917507682 0.0 0.0 1.36 0.999048229245 -0.0433378058224 -0.00494209146564 -0.000214383444187
7.36183918368 0.0 0.0 1.36 0.999048226088 -0.0434549297186 -0.00377941918515 -0.000164390857998
7.39986407245 0.0 0.0 1.36 0.99904822396 -0.0435329711805 -0.00274086813477 -0.000119431805851
7.43561053401 0.0 0.0 1.36 0.999048222568 -0.0435836493957 -0.00176311438986 -7.69161664834e-05
7.46851975924 0.0 0.0 1.36 0.999048221818 -0.043610844139 -0.000862171236457 -3.76358363822e-05
7.50454599114 0.0 0.0 1.36 0.999048221587 -0.0436192092025 0.000124512138624 5.43629517128e-06
7.54437823036 0.0 0.0 1.36 0.999048222051 -0.0436024099473 0.00121533949529 5.30422153099e-05
7.58981965621 0.0 0.0 1.36 0.999048223497 -0.043549855107 0.00245881244765 0.000107182940034
7.63339506552 0.0 0.0 1.36 0.999048225785 -0.0434660731154 0.0036493607477 0.000158774498558
7.67780779797 0.0 0.0 1.36 0.999048228996 -0.0433471141932 0.00485997597343 0.000210866630241
7.7177956358 0.0 0.0 1.36 0.999048232613 -0.0432110934088 0.00594677739295 0.000257211558981
7.75437275848 0.0 0.0 1.36 0.999048236492 -0.043062757924 0.00693762335126 0.000299037808216
7.78850228488 0.0 0.0 1.36 0.999048240574 -0.0429038115402 0.00785888390133 0.000337497290045
7.82512833088 0.0 0.0 1.36 0.999048245416 -0.0427112702392 0.00884351641549 0.000378077656629
7.86148517794 0.0 0.0 1.36 0.999048250655 -0.0424977504127 0.00981629815371 0.000417568008992
7.90127253853 0.0 0.0 1.36 0.999048256831 -0.0422386490653 0.0108750010529 0.000459782948338
7.9456600886 0.0 0.0 1.36 0.999048264192 -0.0419184187234 0.0120480885591 0.000505517940562
7.99753046782 0.0 0.0 1.36 0.999048273306 -0.0415028764033 0.0134070373291 0.000556960687557
8.06310478426 0.0 0.0 1.36 0.999048285384 -0.040914474309 0.015104523123 0.000618582337118
8.12686774514 0.0 0.0 1.36 0.999048297436 -0.0402756776721 0.0167306382235 0.000674479696396
8.17749427504 0.0 0.0 1.36 0.999048307014 -0.0397223735932 0.0180028032937 0.000715795295522
8.2218655684 0.0 0.0 1.36 0.999048315281 -0.0392043524541 0.0191028934396 0.000749629978693
8.27388420245 0.0 0.0 1.36 0.999048324678 -0.0385582711046 0.0203736689291 0.000786321772992
8.34062366497 0.0 0.0 1.36 0.999048336023 -0.0376691266524 0.0219720923929 0.00082845794475
8.45814771629 0.0 0.0 1.36 0.999048353165 -0.0359434436919 0.0246914508129 0.000888341159017
8.52294126398 0.0 0.0 1.36 0.999048360618 -0.0349076428837 0.0261341877321 0.000913151883703
8.57380695629 0.0 0.0 1.36 0.999048365299 -0.0340538957813 0.027236630747 0.000928396879577
8.62815439892 0.0 0.0 1.36 0.999048369069 -0.0331033265408 0.0283838246854 0.000940494020238
8.70183938813 0.0 0.0 1.36 0.999048372029 -0.0317531651557 0.0298861935845 0.00094988517807
8.75404792165 0.0 0.0 1.36 0.999048372577 -0.0307552058718 0.0309121495657 0.000951615106864
8.79803023122 0.0 0.0 1.36 0.999048372032 -0.0298887961739 0.0317507150125 0.000949894595646
8.84041330503 0.0 0.0 1.36 0.999048370641 -0.0290323183697 0.0325358825869 0.000945491859515
8.89084860766 0.0 0.0 1.36 0.9990483679 -0.027986388084 0.0334401429163 0.000936760268383
8.95576753869 0.0 0.0 1.36 0.999048362708 -0.0265989518861 0.0345545705377 0.000919990856784
9.07760924373 0.0 0.0 1.36 0.999048348403 -0.0238776233485 0.036489670726 0.000872116564827
9.1407312923 0.0 0.0 1.36 0.99904833901 -0.0224118776321 0.0374088198731 0.000839200527763
9.18990551093 0.0 0.0 1.36 0.99904833095 -0.021245526413 0.038084171414 0.000809889016005
9.23194271129 0.0 0.0 1.36 0.999048323646 -0.0202323764804 0.038632704411 0.000782375988828
9.26936287051 0.0 0.0 1.36 0.999048316892 -0.0193186395241 0.0390983257586 0.000756045977512
9.30500908132 0.0 0.0 1.36 0.999048310294 -0.0184383082757 0.039521771838 0.000729408783581
9.33735041218 0.0 0.0 1.36 0.999048304215 -0.0176316044283 0.0398888053408 0.000703973605599
9.36944132746 0.0 0.0 1.36 0.999048298136 -0.0168239713709 0.0402367102931 0.000677586122008
9.40426593688 0.0 0.0 1.36 0.999048291533 -0.0159398350769 0.0405957303093 0.000647705672928
9.4431842576 0.0 0.0 1.36 0.999048284207 -0.014942784911 0.0409739358613 0.000612847967623
9.47921983905 0.0 0.0 1.36 0.999048277531 -0.0140116337154 0.0413022727757 0.000579263615944
9.51162444632 0.0 0.0 1.36 0.999048271663 -0.013168178839 0.0415794371887 0.000548047056838
9.5413368994 0.0 0.0 1.36 0.99904826643 -0.0123900079593 0.0418184178856 0.000518624122433
9.57054515584 0.0 0.0 1.36 0.999048261452 -0.0116208459908 0.0420391259518 0.000488995604241
9.60226071778 0.0 0.0 1.36 0.999048256265 -0.0107812488851 0.0422627296521 0.000456079077348
9.63738990329 0.0 0.0 1.36 0.999048250824 -0.00984631823023 0.042490789232 0.000418776402728
9.67626935117 0.0 0.0 1.36 0.999048245223 -0.00880602431982 0.0427190340177 0.000376543229296
9.71056366615 0.0 0.0 1.36 0.999048240692 -0.00788404804857 0.0428991835139 0.000338541434029
9.74173036732 0.0 0.0 1.36 0.999048236936 -0.00704298061222 0.0430456108249 0.000303458222809
9.77062260938 0.0 0.0 1.36 0.999048233784 -0.00626088150772 0.0431665930513 0.000270518394455
9.79767292438 0.0 0.0 1.36 0.999048231135 -0.00552677434293 0.043266954385 0.000239354503556
9.82325079266 0.0 0.0 1.36 0.999048228909 -0.00483116073672 0.0433503431751 0.000209631997546
