this is the MBX pose,the info is time,positionx,positiony,positionz,orientationw,orientationx,orientationy,orientationz
0.0 1.41609791549 0.339975922047 1.36 0.953007447145 -0.287701997938 0.0657344625264 -0.0684349801292
0.0812690764703 1.41598419995 0.344137008642 1.36 0.953633707998 -0.285598519133 0.0658631658164 -0.0683979548503
0.139352166648 1.41587171121 0.348296974045 1.36 0.954081213002 -0.284104062108 0.0658809660207 -0.0683638735514
0.187541365241 1.41576044071 0.352455784068 1.36 0.954451562755 -0.282872766613 0.0658488769584 -0.068331088577
0.229871390592 1.41565037995 0.356613413316 1.36 0.954775677827 -0.281799368954 0.0657857066707 -0.068299059179
0.268181126017 1.41554152024 0.360769840045 1.36 0.955067695717 -0.280835736835 0.0657003745782 -0.0682674614561
0.303549131764 1.41543385272 0.364925045829 1.36 0.955335941513 -0.279953526997 0.0655979084231 -0.0682361779879
0.336527695368 1.41532736843 0.369079015342 1.36 0.955584705424 -0.27913812345 0.0654818431631 -0.0682048899524
0.367361811375 1.41522116046 0.373201806429 1.36 0.955803587583 -0.278425357401 0.065358197915 -0.0681698487943
0.396685047019 1.4151165891 0.377322578373 1.36 0.956010589006 -0.277753725123 0.0652246136848 -0.0681349518185
0.424574422801 1.41501320765 0.381441773306 1.36 0.956205884689 -0.277122568677 0.0650831055252 -0.0680997605795
0.451365401654 1.41491100662 0.385559406353 1.36 0.95639209163 -0.276522968997 0.06493402029 -0.0680645847237
0.47710128415 1.41480997451 0.389675484617 1.36 0.956569586633 -0.275953606439 0.0647786066682 -0.0680291491939
0.502070895257 1.41471010005 0.393790016656 1.36 0.95674060526 -0.275406872117 0.0646165620244 -0.0679938890659
0.526297103908 1.41461137221 0.39790301222 1.36 0.956905358462 -0.274882019443 0.0644487119841 -0.0679586187093
0.549802101086 1.41451378023 0.402014482151 1.36 0.957064053818 -0.274378313138 0.0642758201837 -0.0679231706386
0.572486231001 1.41441645753 0.406062121293 1.36 0.957193169492 -0.273977978967 0.0641049510096 -0.0678812092998
